time,x,y,z,w0,w1,w2,w3,vx,vy,vz,roll,pitch,yaw
0,-1.0985984726724567,-1.1284330967836862,0,0.0,0.0,0.9998856341178215,0.015123448178310586,0.0,0.0,0.0,0,0,0.0
0,-1.1052170241654953,-1.1278782227183703,0,0.0,0.0,0.9997622127970665,0.021806372075915324,0.0,0.0,0.0,0,0,0.0
0,-1.1118023833073771,-1.127019492172191,0,0.0,0.0,0.9995860496802876,0.028770284749329765,0.0,0.0,0.0,0,0,0.0
0,-1.1183374720206187,-1.1258876477387907,0,0.0,0.0,0.9993528640737608,0.03597016913459484,0.0,0.0,0.0,0,0,0.0
0,-1.1249064186945654,-1.1246213932049918,0,0.0,0.0,0.9990628513812594,0.043283010407636435,0.0,0.0,0.0,0,0,0.0
0,-1.1313971443984179,-1.12331656638092,0,0.0,0.0,0.9987292750581861,0.05039677709685445,0.0,0.0,0.0,0,0,0.0
0,-1.137948460546687,-1.1221350591545813,0,0.0,0.0,0.9983581986410481,0.05727920395921549,0.0,0.0,0.0,0,0,0.0
0,-1.1444312819338407,-1.1209157512781565,0,0.0,0.0,0.9979466146853168,0.0640511845176635,0.0,0.0,0.0,0,0,0.0
0,-1.1509714334986234,-1.1197830201210077,0,0.0,0.0,0.9974689269949747,0.07110372479338856,0.0,0.0,0.0,0,0,0.0
0,-1.1574604631241323,-1.118223252016852,0,0.0,0.0,0.9969481633795267,0.07806637902572675,0.0,0.0,0.0,0,0,0.0
0,-1.163719829306256,-1.116384582711561,0,0.0,0.0,0.9963475884244745,0.0853901811728608,0.0,0.0,0.0,0,0,0.0
0,-1.1701010559179585,-1.114439766118253,0,0.0,0.0,0.9956664628498322,0.09299620828885287,0.0,0.0,0.0,0,0,0.0
0,-1.1763842854421351,-1.1122361220901977,0,0.0,0.0,0.9949005016769148,0.10086125005681494,0.0,0.0,0.0,0,0,0.0
0,-1.1826924918391213,-1.110147977428851,0,0.0,0.0,0.994090789109318,0.1085518447932289,0.0,0.0,0.0,0,0,0.0
0,-1.189007786716725,-1.1081060993915521,0,0.0,0.0,0.9932564807299288,0.11593775695603463,0.0,0.0,0.0,0,0,0.0
0,-1.1953200623367308,-1.106030857076686,0,0.0,0.0,0.9923874360253006,0.12315509254241085,0.0,0.0,0.0,0,0,0.0
0,-1.2015734260572177,-1.1038131811278196,0,0.0,0.0,0.9914394483990002,0.13056730125987168,0.0,0.0,0.0,0,0,0.0
0,-1.2077395650841893,-1.1013337125231621,0,0.0,0.0,0.9903984396343353,0.13824229009197536,0.0,0.0,0.0,0,0,0.0
0,-1.213835872676691,-1.098672448161376,0,0.0,0.0,0.9892556306862529,0.14619609145098245,0.0,0.0,0.0,0,0,0.0
0,-1.2198650741569292,-1.095890893141623,0,0.0,0.0,0.9880559529544111,0.15409553475474402,0.0,0.0,0.0,0,0,0.0
0,-1.2258574966225522,-1.0929965902309622,0,0.0,0.0,0.9868332887168172,0.16174071930206907,0.0,0.0,0.0,0,0,0.0
0,-1.2318618128892094,-1.0901494419653543,0,0.0,0.0,0.9855905501580423,0.16914865485473837,0.0,0.0,0.0,0,0,0.0
0,-1.2378792327613406,-1.0873350482109811,0,0.0,0.0,0.984341295797684,0.17627312156802627,0.0,0.0,0.0,0,0,0.0
0,-1.243902605137388,-1.0845299206582868,0,0.0,0.0,0.9830717845496317,0.18322081328932652,0.0,0.0,0.0,0,0,0.0
0,-1.249848853726527,-1.0815903466585868,0,0.0,0.0,0.9817101471871177,0.19038168743302933,0.0,0.0,0.0,0,0,0.0
0,-1.255697483922704,-1.0784318415489662,0,0.0,0.0,0.9802484175860139,0.19777016918664878,0.0,0.0,0.0,0,0,0.0
0,-1.2614343502798304,-1.0750847991844936,0,0.0,0.0,0.9786737113493376,0.2054209500360499,0.0,0.0,0.0,0,0,0.0
0,-1.2671149074079282,-1.0716363609943937,0,0.0,0.0,0.976993137166393,0.21327074325788217,0.0,0.0,0.0,0,0,0.0
0,-1.2727600008233677,-1.0681272291586346,0,0.0,0.0,0.9752911620939623,0.22092340107242722,0.0,0.0,0.0,0,0,0.0
0,-1.2784227242363377,-1.064654204513664,0,0.0,0.0,0.9735872427006529,0.22831531015361173,0.0,0.0,0.0,0,0,0.0
0,-1.28409584564629,-1.0611982113295135,0,0.0,0.0,0.9718603688691152,0.23555768597434326,0.0,0.0,0.0,0,0,0.0
0,-1.2898041332190053,-1.0578085003534956,0,0.0,0.0,0.9700232563888064,0.24301210271271673,0.0,0.0,0.0,0,0,0.0
0,-1.2953973478670897,-1.0542430920238723,0,0.0,0.0,0.9680645531822538,0.2507010587772679,0.0,0.0,0.0,0,0,0.0
0,-1.3008549304175725,-1.0504470503160157,0,0.0,0.0,0.9659925204859523,0.25857001056811857,0.0,0.0,0.0,0,0,0.0
0,-1.3062281672152583,-1.046538971123779,0,0.0,0.0,0.963849872845083,0.2664459093634524,0.0,0.0,0.0,0,0,0.0
0,-1.3115223764917803,-1.0425253357453772,0,0.0,0.0,0.9616587537086089,0.27424886766512846,0.0,0.0,0.0,0,0,0.0
0,-1.3167591786997175,-1.038432200602339,0,0.0,0.0,0.9594690514013031,0.2818140156257023,0.0,0.0,0.0,0,0,0.0
0,-1.3220022692847597,-1.0343508629866542,0,0.0,0.0,0.9572906964193709,0.2891271736605116,0.0,0.0,0.0,0,0,0.0
0,-1.3272796011343693,-1.030317298872817,0,0.0,0.0,0.955131057237447,0.29618349633373703,0.0,0.0,0.0,0,0,0.0
0,-1.3325623108747522,-1.0262980343593862,0,0.0,0.0,0.9529570985820904,0.3031052098892459,0.0,0.0,0.0,0,0,0.0
0,-1.337750777077094,-1.0221615514283637,0,0.0,0.0,0.9506587326188555,0.3102385760918708,0.0,0.0,0.0,0,0,0.0
0,-1.3428117299106435,-1.0178432193539309,0,0.0,0.0,0.9482263862276911,0.3175952147964034,0.0,0.0,0.0,0,0,0.0
0,-1.3477913828086487,-1.0134235362542716,0,0.0,0.0,0.9456499514923605,0.32518636078792745,0.0,0.0,0.0,0,0,0.0
0,-1.352695962919958,-1.008924050836354,0,0.0,0.0,0.9429840031674611,0.3328380533687058,0.0,0.0,0.0,0,0,0.0
0,-1.357547637652284,-1.004369126338371,0,0.0,0.0,0.9403374403681989,0.3402432927212289,0.0,0.0,0.0,0,0,0.0
0,-1.3623810962431802,-0.999796828907008,0,0.0,0.0,0.9377194573216769,0.34739346476342875,0.0,0.0,0.0,0,0,0.0
0,-1.3672525756910003,-0.995273924616564,0,0.0,0.0,0.9351342850830519,0.35429347843589976,0.0,0.0,0.0,0,0,0.0
0,-1.3721616436342519,-0.9907996902457887,0,0.0,0.0,0.932560600230487,0.36101347190617916,0.0,0.0,0.0,0,0,0.0
0,-1.3770836474852626,-0.9863439023654267,0,0.0,0.0,0.9298730862179625,0.36788047451241757,0.0,0.0,0.0,0,0,0.0
0,-1.3818258653748994,-0.981683353725991,0,0.0,0.0,0.9270579805306406,0.3749179920121869,0.0,0.0,0.0,0,0,0.0
